Thread,Index,Word,Label
154,235,แม่น้ำโขง,LOCATION
154,247,จุดชมวิววัดผาตากเสื้อ,LOCATION
154,294,อำเภอสังคม จังหวัดหนองคาย,LOCATION
154,343,พระธาตุบังพวน,LOCATION
154,394,ไทย,LOCATION
154,396,ลาว,LOCATION
154,418,พระธาตุหล้าหนอง,LOCATION
154,423,พระธาตุกลางน้ำ,LOCATION
154,434,พระธาตุบังพวน,LOCATION
154,447,แม่น้ำโขง,LOCATION
154,503,แม่น้ำโขง,LOCATION
154,583,จังหวัดหนองคาย,LOCATION
154,606,ไทย,LOCATION
154,608,ลาว,LOCATION
154,648,เมืองหนองคาย,LOCATION
154,666,หนองคาย,LOCATION
154,714,เมืองหนองคาย,LOCATION
154,743,บริเวณลานหน้าอนุสาวรีย์ปราบฮ่อ,LOCATION
154,756,หนองคาย,LOCATION
154,770,หนองคาย,LOCATION
154,772,หนองคาย,LOCATION
154,801,วัดโพธิ์ชัย,LOCATION
154,961,ศาลาสรงน้ำ,LOCATION
154,1054,ลานน้ำพุพญานาค,LOCATION
154,1059,อนุสาวรีย์ปราบฮ่อ,LOCATION
154,1068,หนองคาย,LOCATION
154,1100,อำเภอเมืองหนองคาย,LOCATION
154,1125,วัดมณีโคตร อ.โพนพิสัย,LOCATION
154,1146,อ.โพนพิสัย,LOCATION
154,1156,วัดมณีโคตร,LOCATION
154,1280,กรุงเทพฯ,LOCATION
154,1323,วัดมณีโคตร อำเภอโพนพิสัย,LOCATION
154,1340,วัดมณีโคตร,LOCATION
154,1379,อำเภอโพนพิสัย จังหวัดหนองคาย,LOCATION
154,1419,เมืองหนองคาย,LOCATION
154,1462,ถนนมีชัย,LOCATION
154,1467,วัดศรีเมือง,LOCATION
154,1472,วัดศรีคุณเมือง,LOCATION
154,1535,หนองคาย,LOCATION
154,1539,จวนผู้ว่าราชการจังหวัด ( หลังเก่า ),LOCATION
154,1551,จวนข้าหลวงประจำจังหวัดหนองคาย,LOCATION
154,1594,ถนนคนเดินจังหวัดหนองคาย,LOCATION
154,1605,หนองคาย,LOCATION
154,1636,หนองคาย,LOCATION
154,1713,แพพันไร่,LOCATION
154,1719,แพหนองคอน,LOCATION
154,1725,อ.รัตนวาปี,LOCATION
154,1734,หนองคอน,LOCATION
154,1742,อำเภอรัตนวาปี,LOCATION
154,1767,ประเทศลาว,LOCATION
154,1811,อำเภอรัตนวาปี จังหวัดหนองคาย,LOCATION
154,1892,วัดโพธิ์ชัย,LOCATION
154,1923,วัดโพธิ์ชัย,LOCATION
154,1978,อ.ท่าบ่อ,LOCATION
154,1982,อ.ศรีเชียงใหม่,LOCATION
154,1991,อ.สังคม,LOCATION
154,2003,น้ำตกธารทอง,LOCATION
154,2008,อ.สังคม,LOCATION
154,2024,แม่น้ำโขง,LOCATION
154,2035,น้ำตกธารทิพย์,LOCATION
154,2044,อ.สังคม,LOCATION
154,2062,น้ำตกวังน้ำมอก,LOCATION
154,2074,อ.ศรีเชียงใหม่,LOCATION
154,2081,วัดหินหมากเป้ง,LOCATION
154,2096,โฮมสเตย์วังน้ำมอก,LOCATION
154,2148,เมืองหนองคาย,LOCATION
154,2189,วัดหินหมากเป้ง อ.ศรีเชียงใหม่,LOCATION
154,2240,วัดอรัญบรรพต อ.ศรีเชียงใหม่,LOCATION
154,2308,วัดโพธิ์ชัย อ.เมือง,LOCATION
154,2318,วัดมณีโคตร อ.โพนพิสัย,LOCATION
154,2331,วัดหลวงพิสัยเจติยาราม อ.โพนพิสัย,LOCATION
154,2346,วัดยอดแก้ว อ.เมือง,LOCATION
154,2357,วัดประดิษฐ์ธรรมคุณ อ.เมือง,LOCATION
154,2368,วัดศรีคุณเมือง อ.เมือง,LOCATION
154,2380,วัดศรีษะเกษ อ.เมือง,LOCATION
154,2390,วัดกุมภประดิษฐ์ อ.ท่าบ่อ,LOCATION
154,2403,วัดท่าคกเรือ อ.ท่าบ่อ,LOCATION
154,2414,ศาลาแก้วกู่,LOCATION
154,2482,หนองคาย,LOCATION
154,2486,ศาลหลักเมืองหนองคาย,LOCATION
154,2528,ศาลากลางจังหวัดหนองคาย,LOCATION
154,2534,พระธาตุบังพวนจำลอง,LOCATION
154,2556,สะพานมิตรภาพ ไทย-ลาว,LOCATION
154,2571,จังหวัดหนองคาย,LOCATION
154,2574,นครหลวงเวียงจันทน์,LOCATION
154,2602,ประเทศไทย,LOCATION
154,2605,ประเทศลาว,LOCATION
154,2615,หนองคาย,LOCATION
154,2623,ประเทศลาว,LOCATION
154,2625,นครหลวงเวียงจันทน์,LOCATION
154,2649,พระธาตุหลวง,LOCATION
154,2652,วัดพระแก้ว,LOCATION
154,2656,วัดศรีคุณเมือง,LOCATION
154,2672,นครหลวงเวียงจันทน์,LOCATION
154,2682,ประเทศลาว,LOCATION
154,2686,หลวงพระบาง,LOCATION
154,2688,หลวงพระบาง,LOCATION
154,2691,เวียงจันทน์,LOCATION
154,2717,วัดเชียงคำ,LOCATION
154,2721,พระธายุหมากโม,LOCATION
154,2727,พระบาง,LOCATION
154,2745,วังเวียง,LOCATION
154,2748,วังเวียง,LOCATION
154,2752,เวียงจันทน์,LOCATION
154,2787,ประเทศลาว,LOCATION
154,2823,ลุ่มน้ำโขง,LOCATION
154,2848,ลำน้ำโขง,LOCATION
154,2853,อ.สังคม จ.หนองคาย,LOCATION
154,2864,อ.บึงโขงหลง จ.บึงกาฬ,LOCATION
154,2909,หนองคาย,LOCATION
154,2913,อ.โพนพิสัย,LOCATION
154,2920,วัดไทย,LOCATION
154,2923,อบต.โพนพิสัย,LOCATION
154,2927,หนองกุ้ง,LOCATION
154,2938,อ.รัตนวาปี,LOCATION
154,2944,บ้านน้ำเป,LOCATION
154,2948,บ้านท่าม่วง,LOCATION
154,2952,บ้านโพนแพง,LOCATION
154,2956,บ้านอาญา,LOCATION
154,2960,อ.สังคม,LOCATION
154,2965,บ้านผาตั้ง,LOCATION
154,2970,อ.ศรีเชียงใหม่,LOCATION
154,2976,วัดหินหมากเป้ง,LOCATION
154,3024,เมืองหนองคาย,LOCATION
154,3037,อำเภอเมืองหนองคาย,LOCATION
154,3116,หนองคาย,LOCATION
154,3120,หนองคาย,LOCATION
154,3129,ลำน้ำโขง,LOCATION
154,3164,หนองคาย,LOCATION
154,3170,แม่น้ำโขง,LOCATION
154,3177,เมืองหนองคาย,LOCATION
154,3206,แม่น้ำโขง,LOCATION
154,3214,เมืองหนองคาย,LOCATION
154,3218,สะพานไทย-ลาว,LOCATION
154,3223,ถนนคนเดินหนองคาย,LOCATION
154,3228,ท่าเสด็จ,LOCATION
154,3237,ลานริมแม่น้ำโขง,LOCATION
154,3242,วัดลำดวน,LOCATION
154,3244,พระธาตุกลางน้ำ,LOCATION
154,3248,พระธาตุหล้าหนอง,LOCATION
154,3255,สะพานมิตรภาพไทย-ลาว,LOCATION
154,3273,สวนสาธารณะหนองถิ่น,LOCATION
154,3281,จังหวัดหนองคาย,LOCATION
154,3333,หนองคาย,LOCATION
154,3343,แม่น้ำโขง,LOCATION
154,3359,แม่น้ำโขง,LOCATION
154,3366,อำเภอสังคม,LOCATION
154,3370,แม่น้ำโขง,LOCATION
154,3383,พันโขดแสนไคร้,LOCATION
154,3412,ลำน้ำโขง,LOCATION
154,3424,แม่น้ำโขง,LOCATION
154,3432,จังหวัดเลย,LOCATION
154,3449,อำเภอสังคม,LOCATION
154,3473,ถ้ำดินเพียง,LOCATION
154,3479,ถ้ำพญานาค,LOCATION
154,3497,ถ้ำเพียงดิน,LOCATION
154,3510,วัดถ้ำเพียงดิน,LOCATION
154,3515,วัดถ้ำศรีมงคล,LOCATION
154,3523,บ้านดงต้อง ต.ผาตั้ง อ.สังคม,LOCATION
154,3546,แม่น้ำโขง,LOCATION
154,3551,ประเทศลาว,LOCATION
154,3573,คำชะโนด,LOCATION
154,3591,ลาว,LOCATION
154,3597,แม่น้ำโขง,LOCATION
154,3600,ประเทศไทย,LOCATION
154,3604,ถ้ำเพียงดิน,LOCATION
154,3618,หนองคาย,LOCATION
154,3621,skywalk วัดผาตากเสื้อ,LOCATION
154,3638,แม่น่ำโขง,LOCATION
154,3654,จังหวัดหนองคาย,LOCATION
154,3675,skywalk วัดผาตากเสื้อ,LOCATION
154,3700,หนองคาย,LOCATION
154,3703,จุดชมวิวยอดภูห้วยอีสัน,LOCATION
154,3723,แม่น้ำโขง,LOCATION
154,3740,หนองคาย,LOCATION
157,4,Netherland,LOCATION
158,8,หัวหิน,LOCATION
158,35,กรุงเทพ,LOCATION
158,44,วัดเสมียนเขตจตุจักร,LOCATION
159,33,เมืองไทย,LOCATION
159,48,เมืองไทย,LOCATION
159,59,เมืองไทย,LOCATION
159,74,เมืองไทย,LOCATION
159,102,ไทย,LOCATION
159,106,ไทย,LOCATION
160,9,จังหวัดน่าน,LOCATION
160,20,เมืองพิษณุโลก,LOCATION
160,171,ไทย,LOCATION
160,179,เขื่อนป่าสักชลสิทธิ์,LOCATION
160,205,Osaka,LOCATION
160,223,Hongkong,LOCATION
160,319,ห้าง Central,LOCATION
160,322,พิษณุโลก,LOCATION
160,571,พิษณุโลก,LOCATION
160,666,จังหวัดน่าน,LOCATION
160,774,แม่นํ้าน่าน,LOCATION
160,857,วัดพระศรีรัตนมหาธาตุวรมหาวิหาร(วัดใหญ่)พิษณุโลก,LOCATION
160,915,แม่นํ้าน่าน,LOCATION
160,1003,เมืองพิษณุโลก,LOCATION
160,1015,เมืองน่าน,LOCATION
161,5,ออสเตรเลีย,LOCATION
161,8,เกาะสมุย,LOCATION
161,31,ไทย,LOCATION
161,40,เกาะสมุย,LOCATION
161,102,เกาะสมุย,LOCATION
161,207,เชียงใหม่,LOCATION
163,2,ภูเก็ต,LOCATION
163,10,ไทย,LOCATION
164,44,ประเทศไทย,LOCATION
164,61,ทะเลจันทบุรี,LOCATION
164,79,จันทบุรี,LOCATION
164,157,สะพานตากสินมหาราช,LOCATION
164,228,จันทบุรี,LOCATION
164,325,กรุงเทพ,LOCATION
164,743,คุ้งกระเบน,LOCATION
164,749,สะพานตากสินมหาราช,LOCATION
164,758,สะพานแหลมสิงห์,LOCATION
164,794,คุ้งกะเบน,LOCATION
164,865,คุ้งกะเบน,LOCATION
164,1426,เนินนางพญา,LOCATION
164,1553,น้ำตกพลิ้ว,LOCATION
164,1861,น้ำตกพลิ้ว,LOCATION
164,1874,เมืองจันทร์,LOCATION
164,2123,กรุงเทพ,LOCATION
165,9,กทม,LOCATION
165,46,จตุจักร,LOCATION
165,74,เอเชียทีค,LOCATION
166,7,ไทย,LOCATION
167,86,ลำพูน,LOCATION
167,115,พระธาตุดอยเวียง,LOCATION
167,154,เมืองเชียงใหม่,LOCATION
167,174,โครงการการจัดการท่องเที่ยวชุมชนโดยชุมชนอย่างมีความสุขและยั่งยืน,LOCATION
167,208,โรงเรียนวัดบ้านธิ,LOCATION
167,298,พระธาตุดอยเวียง,LOCATION
167,302,พระธาตุดอยเวียง,LOCATION
168,0,ประเทศไทย,LOCATION
168,79,ประเทศไทย,LOCATION
168,122,ไทย,LOCATION
168,130,เกาะสิมิลัน จังหวัดพังงา,LOCATION
168,136,หมู่เกาะสิมิลัน,LOCATION
168,161,อุทยานแห่งชาติสิมิลัน,LOCATION
168,193,หมู่เกาะสิมิลัน,LOCATION
168,214,หมู่เกาะสิมิลัน,LOCATION
168,245,ภูเก็ต,LOCATION
168,247,สิมิลัน,LOCATION
168,276,อ่าวมาหยา จังหวัดกระบี่,LOCATION
168,284,อ่าวมาหยา,LOCATION
